url,keyword,position,search_volume,cpc,traffic_index,traffic_potential,tix_delta,seo_value,seo_value_potential,seva_delta
https://www.ebay.com/b/Heavy-Equipment-Trailers/95495/bn_1511529,used equipment trailers for sale,3,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Heavy-Equipment-Trailers/95495/bn_1511529,heavy duty trailer,2,9,0.01,1,1,0,0.01,0.01,0
https://www.ebay.com/b/Heavy-Equipment-Trailers/95495/bn_1511529,equipment trailer,17,11,0.02,0,2,2,0,0.04,4
https://www.ebay.com/b/Bobcat-Skid-Steer-Loaders/95494/bn_1511427,bobcat skidsteer loader,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bobcat-Skid-Steer-Loaders/95494/bn_1511427,bobcat skid steer loaders,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bobcat-Skid-Steer-Loaders/95494/bn_1511427,bobcat skid steer,8,15,0.2,0,2,2,0,0.4,40
https://www.ebay.com/b/Bobcat-Skid-Steer-Loaders/95494/bn_1511427,new bobcat skid steer prices,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bobcat-Skid-Steer-Loaders/95494/bn_1511427,bobcat s300 for sale,8,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Electric-Massage-Chairs/36448/bn_2311283,massage chair price,3,10,0.46,0,1,1,0,0.46,46
https://www.ebay.com/b/Electric-Massage-Chairs/36448/bn_2311283,massage chairs,2,348,0.93,16,29,13,14.88,26.97,1209
https://www.ebay.com/b/Electric-Massage-Chairs/36448/bn_2311283,electric massage chair,2,9,0.15,1,1,0,0.15,0.15,0
https://www.ebay.com/b/Electric-Massage-Chairs/36448/bn_2311283,massage chair used,2,10,0,1,2,1,0,0,0
https://www.ebay.com/b/Electric-Massage-Chairs/36448/bn_2311283,message chair,2,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Electric-Scooters/47349/bn_1995803,mini electric scooter,9,13,0.41,0,1,1,0,0.41,41
https://www.ebay.com/b/Electric-Scooters/47349/bn_1995803,hoverboard electric scooter,9,16,1.12,0,3,3,0,3.36,336
https://www.ebay.com/b/Electric-Scooters/47349/bn_1995803,electric scooter hoverboard,8,24,0.33,0,4,4,0,1.32,132
https://www.ebay.com/b/Electric-Scooters/47349/bn_1995803,2 wheel electric scooter,8,14,0.12,0,2,2,0,0.24,24
https://www.ebay.com/b/Electric-Scooters/47349/bn_1995803,balancing electric scooter,6,20,0.33,1,3,2,0.33,0.99,66
https://www.ebay.com/b/Fishing-Equipment/179985/bn_1967639,fishing tools,9,41,0.03,0,7,7,0,0.21,21
https://www.ebay.com/b/Fishing-Equipment/179985/bn_1967639,fishing gear,8,90,0.23,1,15,14,0.23,3.45,322
https://www.ebay.com/b/Fishing-Equipment/179985/bn_1967639,fishing gear sale,7,3,0,0,0,0,0,0,0
https://www.ebay.com/b/Fishing-Equipment/179985/bn_1967639,fishing equipment,6,53,0.41,1,9,8,0.41,3.69,328
https://www.ebay.com/b/Fishing-Equipment/179985/bn_1967639,fishing gears,48,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Turbos-Nitrous-Superchargers/33739/bn_564164,car turbos,10,4,0,0,1,1,0,0,0
https://www.ebay.com/b/STIHL-String-Trimmer-Parts-Accessories/71278/bn_7773801,stihl string trimmer,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/STIHL-String-Trimmer-Parts-Accessories/71278/bn_7773801,stihl fs 46 parts,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/STIHL-String-Trimmer-Parts-Accessories/71278/bn_7773801,stihl line trimmer,32,1,0,0,0,0,0,0,0
https://www.ebay.com/b/STIHL-String-Trimmer-Parts-Accessories/71278/bn_7773801,stihl grass trimmer parts,1,10,0,2,2,0,0,0,0
https://www.ebay.com/b/STIHL-String-Trimmer-Parts-Accessories/71278/bn_7773801,stihl weedeater parts,1,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Automotive-Tools-Supplies/34998/bn_1865501,car tools and equipment,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Automotive-Tools-Supplies/34998/bn_1865501,tools auto,8,10,0.43,0,2,2,0,0.86,86
https://www.ebay.com/b/Automotive-Tools-Supplies/34998/bn_1865501,tools automotive,8,16,0.01,0,3,3,0,0.03,3
https://www.ebay.com/b/Automotive-Tools-Supplies/34998/bn_1865501,car supplies stores,46,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Automotive-Tools-Supplies/34998/bn_1865501,car tools,4,101,0.5,3,17,14,1.5,8.5,700
https://www.ebay.com/b/Industrial-Automation-Control-Equipment/42892/bn_2309506,industrial automation control,6,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Industrial-Automation-Control-Equipment/42892/bn_2309506,industrial automation and control,47,10,0.07,0,2,2,0,0.14,14
https://www.ebay.com/b/Industrial-Automation-Control-Equipment/42892/bn_2309506,equipment automation,18,7,0,0,1,1,0,0,0
https://www.ebay.com/b/Industrial-Automation-Control-Equipment/42892/bn_2309506,industrial automation controls,16,11,0.13,0,2,2,0,0.26,26
https://www.ebay.com/b/Industrial-Automation-Control-Equipment/42892/bn_2309506,industrial automation equipment,16,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Tool-Boxes-Storage/130140/bn_2310678,tool boxes storage,23,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Tool-Boxes-Storage/130140/bn_2310678,home tool box,17,10,0.22,0,2,2,0,0.44,44
https://www.ebay.com/b/Womens-Boots/53557/bn_738870,ugg boots sale outlet,47,20,0.77,0,2,2,0,1.54,154
https://www.ebay.com/b/Womens-Boots/53557/bn_738870,winter women boots,46,315,0.58,0,51,51,0,29.58,2958
https://www.ebay.com/b/Womens-Boots/53557/bn_738870,boots for women,43,316,0.73,0,52,52,0,37.96,3796
https://www.ebay.com/b/Womens-Boots/53557/bn_738870,leather boots for women,43,97,0.92,0,8,8,0,7.36,736
https://www.ebay.com/b/Womens-Boots/53557/bn_738870,leather boots womens,43,16,0.02,0,3,3,0,0.06,6
https://www.ebay.com/b/Car-Truck-Transmission-Drivetrain-Parts/33726/bn_557929,drivetrain parts,6,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Car-Truck-Transmission-Drivetrain-Parts/33726/bn_557929,truck transmission,26,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Transmission-Drivetrain-Parts/33726/bn_557929,car drivetrain,26,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Transmission-Drivetrain-Parts/33726/bn_557929,drivetrain of a car,24,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Transmission-Drivetrain-Parts/33726/bn_557929,transmission and drivetrain,15,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Sam-Edelman-Shoes-for-Women/3034/bn_716918,sam edelman footwear,22,10,0,0,1,1,0,0,0
https://www.ebay.com/b/Sam-Edelman-Shoes-for-Women/3034/bn_716918,sam edleman shoes,19,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Sam-Edelman-Shoes-for-Women/3034/bn_716918,edelman shoes,16,10,0.29,0,2,2,0,0.58,58
https://www.ebay.com/b/NCAA-Fan-Apparel-Souvenirs/24541/bn_2309962,college football sportswear,37,10,0,0,2,2,0,0,0
https://www.ebay.com/b/NCAA-Fan-Apparel-Souvenirs/24541/bn_2309962,ncaa football fan gear,30,10,0,0,2,2,0,0,0
https://www.ebay.com/b/NCAA-Fan-Apparel-Souvenirs/24541/bn_2309962,ncaa fan shop,26,13,0.14,0,2,2,0,0.28,28
https://www.ebay.com/b/NCAA-Fan-Apparel-Souvenirs/24541/bn_2309962,ncaa apparel,25,9,0.04,0,1,1,0,0.04,4
https://www.ebay.com/b/NCAA-Fan-Apparel-Souvenirs/24541/bn_2309962,ncaa gear,15,10,0.08,0,2,2,0,0.16,16
https://www.ebay.com/b/Shoes/bn_7000259122,shoues,42,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Shoes/bn_7000259122,women's shoes for men,40,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Shoes/bn_7000259122,ebay mens shoes,4,13,0.77,0,2,2,0,1.54,154
https://www.ebay.com/b/Shoes/bn_7000259122,shoes fashion,28,19,0.66,0,3,3,0,1.98,198
https://www.ebay.com/b/Shoes/bn_7000259122,shoess,27,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Construction-Equipment-Parts/41490/bn_7208209,equipment parts,4,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Construction-Equipment-Parts/41490/bn_7208209,construction equipment parts,4,7,0,0,1,1,0,0,0
https://www.ebay.com/b/Construction-Equipment-Parts/41490/bn_7208209,used heavy equipment parts,3,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Construction-Equipment-Parts/41490/bn_7208209,heavy equipment parts,3,7,0,0,1,1,0,0,0
https://www.ebay.com/b/Construction-Equipment-Parts/41490/bn_7208209,construction machinery parts,15,8,0.13,0,1,1,0,0.13,13
https://www.ebay.com/b/Industrial-Woodworking-Tools-Supplies/42935/bn_2311423,woodworker tools,34,9,0.01,0,1,1,0,0.01,1
https://www.ebay.com/b/Industrial-Woodworking-Tools-Supplies/42935/bn_2311423,woodworking tool,25,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,صور فوتوغراف,9,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,photographic images,5,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,high quality actress photos,38,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,image for sale,14,12,1.83,0,2,2,0,3.66,366
https://www.ebay.com/b/Collectible-Photographic-Images/14277/bn_1858939,images for sale,12,15,0.72,0,2,2,0,1.44,144
https://www.ebay.com/b/Motorcycle-Decals-Stickers/183545/bn_584090,motorcycle decals,7,28,0.16,1,5,4,0.16,0.8,64
https://www.ebay.com/b/Motorcycle-Decals-Stickers/183545/bn_584090,motorcycle decals and stickers,5,10,0,0,1,1,0,0,0
https://www.ebay.com/b/Wood-Burning-Stoves/84184/bn_7769007,burning stoves,9,13,0.04,0,2,2,0,0.08,8
https://www.ebay.com/b/Wood-Burning-Stoves/84184/bn_7769007,wood burner heater,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Wood-Burning-Stoves/84184/bn_7769007,wood burner stove,6,10,0.17,0,1,1,0,0.17,17
https://www.ebay.com/b/Wood-Burning-Stoves/84184/bn_7769007,wood burning stove,5,120,0.51,3,20,17,1.53,10.2,867
https://www.ebay.com/b/Wood-Burning-Stoves/84184/bn_7769007,morse wood burning stoves,48,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Exhausts-Exhaust-Parts/33628/bn_574025,car exhausts,9,10,0.47,0,2,2,0,0.94,94
https://www.ebay.com/b/Car-Truck-Exhausts-Exhaust-Parts/33628/bn_574025,truck exhaust parts,8,33,0.01,1,5,4,0.01,0.05,4
https://www.ebay.com/b/Car-Truck-Exhausts-Exhaust-Parts/33628/bn_574025,car exhaust,7,82,0.37,2,13,11,0.74,4.81,407
https://www.ebay.com/b/Car-Truck-Exhausts-Exhaust-Parts/33628/bn_574025,exhaust car,5,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Exhausts-Exhaust-Parts/33628/bn_574025,aftermarket exhaust parts,42,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Gucci-Shoes-for-Men/93427/bn_62346,gucci sneakers for men,7,259,0.59,4,21,17,2.36,12.39,1003
https://www.ebay.com/b/Gucci-Shoes-for-Men/93427/bn_62346,gucci slippers sale,6,46,0.69,1,8,7,0.69,5.52,483
https://www.ebay.com/b/Gucci-Shoes-for-Men/93427/bn_62346,gucci shoe,6,15,1.13,0,2,2,0,2.26,226
https://www.ebay.com/b/Gucci-Shoes-for-Men/93427/bn_62346,red gucci shoes,6,15,0.2,0,2,2,0,0.4,40
https://www.ebay.com/b/Gucci-Shoes-for-Men/93427/bn_62346,gucci mens shoes,6,366,0.6,7,30,23,4.2,18,1380
https://www.ebay.com/b/G-Scale-Model-Railroads-Trains/19151/bn_1648401,g gauge,7,10,0.01,0,2,2,0,0.02,2
https://www.ebay.com/b/G-Scale-Model-Railroads-Trains/19151/bn_1648401,train g,7,9,0,0,1,1,0,0,0
https://www.ebay.com/b/G-Scale-Model-Railroads-Trains/19151/bn_1648401,g scale railway,6,2,0,0,0,0,0,0,0
https://www.ebay.com/b/G-Scale-Model-Railroads-Trains/19151/bn_1648401,large scale model train,5,2,0,0,0,0,0,0,0
https://www.ebay.com/b/G-Scale-Model-Railroads-Trains/19151/bn_1648401,outdoor model railways,48,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Control-Line-Freeflight-Models-Kits/34054/bn_1930288,line airplane,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Control-Line-Freeflight-Models-Kits/34054/bn_1930288,free card model planes,47,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Control-Line-Freeflight-Models-Kits/34054/bn_1930288,flight models,41,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Control-Line-Freeflight-Models-Kits/34054/bn_1930288,free flight model aircraft,39,7,0,0,1,1,0,0,0
https://www.ebay.com/b/Control-Line-Freeflight-Models-Kits/34054/bn_1930288,free model airplane plans,25,9,0.07,0,1,1,0,0.07,7
https://www.ebay.com/b/Rock-Music-CDs/176984/bn_231117,ebay music cds,6,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Rock-Music-CDs/176984/bn_231117,rock music cd,5,9,0.25,0,1,1,0,0.25,25
https://www.ebay.com/b/Rock-Music-CDs/176984/bn_231117,show by rock cd,48,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Rock-Music-CDs/176984/bn_231117,rock music collection,48,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Rock-Music-CDs/176984/bn_231117,cds rock classic,47,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bulova-Wristwatches/31387/bn_2983376,bulova black and gold watch,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bulova-Wristwatches/31387/bn_2983376,bulova watch prices,9,10,0.26,0,1,1,0,0.26,26
https://www.ebay.com/b/Bulova-Wristwatches/31387/bn_2983376,watch bulova,8,8,0.17,0,1,1,0,0.17,17
https://www.ebay.com/b/Bulova-Wristwatches/31387/bn_2983376,bulova watches prices,8,10,0.38,0,1,1,0,0.38,38
https://www.ebay.com/b/Bulova-Wristwatches/31387/bn_2983376,bulova watch price,8,9,0.08,0,1,1,0,0.08,8
https://www.ebay.com/b/John-Deere-4WD-Tractors/91953/bn_2803883,john deere four wheel drive tractor,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/John-Deere-4WD-Tractors/91953/bn_2803883,john deere four wheel drive,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/John-Deere-4WD-Tractors/91953/bn_2803883,john deere 4wd tractors,5,10,0,0,2,2,0,0,0
https://www.ebay.com/b/John-Deere-4WD-Tractors/91953/bn_2803883,john deere 4x4,31,12,0.24,0,2,2,0,0.48,48
https://www.ebay.com/b/John-Deere-4WD-Tractors/91953/bn_2803883,john deere 4500 for sale,19,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cookbooks/11104/bn_317865,rachaelray.com recipes,49,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cookbooks/11104/bn_317865,how to cook book,46,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Cookbooks/11104/bn_317865,almased diet reviews,43,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cookbooks/11104/bn_317865,cheap cook books,38,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cookbooks/11104/bn_317865,cook books,28,17,0.01,0,3,3,0,0.03,3
https://www.ebay.com/b/Mens-Boots/11498/bn_56522,boots ebay,9,76,0.25,1,12,11,0.25,3,275
https://www.ebay.com/b/Mens-Boots/11498/bn_56522,boots for men,7,152,0.58,3,25,22,1.74,14.5,1276
https://www.ebay.com/b/Mens-Boots/11498/bn_56522,boots brown,47,15,0.56,0,2,2,0,1.12,112
https://www.ebay.com/b/Mens-Boots/11498/bn_56522,men leather boots,40,13,0.04,0,2,2,0,0.08,8
https://www.ebay.com/b/Mens-Boots/11498/bn_56522,mens brown leather boots,38,21,0.8,0,2,2,0,1.6,160
https://www.ebay.com/b/Bonsai-Trees/20524/bn_7613918,large bonsai tree for sale,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bonsai-Trees/20524/bn_7613918,bansai trees,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bonsai-Trees/20524/bn_7613918,bonsai trees for sale,8,19,0.33,0,3,3,0,0.99,99
https://www.ebay.com/b/Bonsai-Trees/20524/bn_7613918,big bonsai trees for sale,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Bonsai-Trees/20524/bn_7613918,expensive bonsai trees for sale,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cycling-Equipment/7294/bn_1848937,ebay.com bicycles,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cycling-Equipment/7294/bn_1848937,cycle equipment,7,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Cycling-Equipment/7294/bn_1848937,ebay bicycle,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cycling-Equipment/7294/bn_1848937,cycling goods,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Cycling-Equipment/7294/bn_1848937,cycling equipment,5,10,0.05,0,2,2,0,0.1,10
https://www.ebay.com/b/Golf-Clubs/115280/bn_7244234,golf club for sale,5,29,0.25,1,5,4,0.25,1.25,100
https://www.ebay.com/b/Golf-Clubs/115280/bn_7244234,cheap golf equipment,41,11,0.18,0,2,2,0,0.36,36
https://www.ebay.com/b/Golf-Clubs/115280/bn_7244234,ebay golf clubs for sale,4,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Golf-Clubs/115280/bn_7244234,buy golf club online,39,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Golf-Clubs/115280/bn_7244234,cheap golf clubs,35,12,0.35,0,2,2,0,0.7,70
https://www.ebay.com/b/Classical-Music-CDs/176984/bn_230441,classical cd,9,9,0.02,0,1,1,0,0.02,2
https://www.ebay.com/b/Classical-Music-CDs/176984/bn_230441,classical music cd's,8,10,0.17,0,2,2,0,0.34,34
https://www.ebay.com/b/Classical-Music-CDs/176984/bn_230441,cds classical,8,26,0.61,0,4,4,0,2.44,244
https://www.ebay.com/b/Classical-Music-CDs/176984/bn_230441,classical cd sales,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Classical-Music-CDs/176984/bn_230441,classical music c.d.s,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/US-Dollar-Coins/11975/bn_2310731,dollar coins,8,39,0.68,1,6,5,0.68,4.08,340
https://www.ebay.com/b/US-Dollar-Coins/11975/bn_2310731,dollar coins us,8,36,0.21,0,5,5,0,1.05,105
https://www.ebay.com/b/US-Dollar-Coins/11975/bn_2310731,coin us dollar,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/US-Dollar-Coins/11975/bn_2310731,us 1 dollar coin,6,10,0.11,0,1,1,0,0.11,11
https://www.ebay.com/b/US-Dollar-Coins/11975/bn_2310731,american dollar coin,5,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Herbal-Remedies-Resins/180954/bn_7203454,natural herbal remedies,49,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Mens-Sleepwear-Robes/11510/bn_700986,men sleepwear,39,10,0.29,0,2,2,0,0.58,58
https://www.ebay.com/b/Mens-Sleepwear-Robes/11510/bn_700986,robes for men,28,9,0.01,0,1,1,0,0.01,1
https://www.ebay.com/b/Mens-Sleepwear-Robes/11510/bn_700986,sleepwear men,28,10,0.73,0,2,2,0,1.46,146
https://www.ebay.com/b/US-Coins/253/bn_1848949,coins of u.s.a,7,155,0.24,3,25,22,0.72,6,528
https://www.ebay.com/b/US-Coins/253/bn_1848949,american coins silver,6,10,0,0,2,2,0,0,0
https://www.ebay.com/b/US-Coins/253/bn_1848949,american coins,5,60,0.05,2,10,8,0.1,0.5,40
https://www.ebay.com/b/US-Coins/253/bn_1848949,coin usa,5,10,0.39,0,2,2,0,0.78,78
https://www.ebay.com/b/US-Coins/253/bn_1848949,price of coins,45,313,0.07,0,51,51,0,3.57,357
https://www.ebay.com/b/Star-Wars-Collectibles/29495/bn_2311944,vintage star wars,9,23,0.26,0,2,2,0,0.52,52
https://www.ebay.com/b/Star-Wars-Collectibles/29495/bn_2311944,star wars collectors,9,18,0.02,0,3,3,0,0.06,6
https://www.ebay.com/b/Star-Wars-Collectibles/29495/bn_2311944,collectible star wars action figures,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Star-Wars-Collectibles/29495/bn_2311944,vintage star wars toys,7,13,0,0,2,2,0,0,0
https://www.ebay.com/b/Star-Wars-Collectibles/29495/bn_2311944,star wars collectible action figures,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Longchamp-Womens-Handbags-and-Purses/169291/bn_722886,longchamp ladies bags,9,3,0,0,0,0,0,0,0
https://www.ebay.com/b/Longchamp-Womens-Handbags-and-Purses/169291/bn_722886,longchamp bags,9,226,0.25,3,37,34,0.75,9.25,850
https://www.ebay.com/b/Longchamp-Womens-Handbags-and-Purses/169291/bn_722886,longchamp handbags,8,51,0.22,1,4,3,0.22,0.88,66
https://www.ebay.com/b/Longchamp-Womens-Handbags-and-Purses/169291/bn_722886,longchamp shoulder bag,8,14,0.47,0,2,2,0,0.94,94
https://www.ebay.com/b/Longchamp-Womens-Handbags-and-Purses/169291/bn_722886,long champ purse,8,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Lincoln-Wheat-Small-Cents-1909-1958/39455/bn_16563511,lincoln head pennies,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Lincoln-Wheat-Small-Cents-1909-1958/39455/bn_16563511,wheat cents,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Lincoln-Wheat-Small-Cents-1909-1958/39455/bn_16563511,lincoln cents,3,10,0.06,0,2,2,0,0.12,12
https://www.ebay.com/b/Tumi-Travel-Luggage/16080/bn_9104111,luggage sale tumi,9,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Tumi-Travel-Luggage/16080/bn_9104111,tumi carry on luggage,9,9,0.6,0,1,1,0,0.6,60
https://www.ebay.com/b/Tumi-Travel-Luggage/16080/bn_9104111,tumi suitcases,9,10,0,0,1,1,0,0,0
https://www.ebay.com/b/Tumi-Travel-Luggage/16080/bn_9104111,tumi suitcase,8,38,0.53,1,3,2,0.53,1.59,106
https://www.ebay.com/b/Tumi-Travel-Luggage/16080/bn_9104111,tumi bag sale,8,7,0.73,0,1,1,0,0.73,73
https://www.ebay.com/b/Caribbean-Travel-Vacation-Packages/29578/bn_18950746,vacation packages in the caribbean,50,10,0.28,0,2,2,0,0.56,56
https://www.ebay.com/b/Caribbean-Travel-Vacation-Packages/29578/bn_18950746,vacation packages to caribbean,45,1,0,0,0,0,0,0,0
https://www.ebay.com/b/Caribbean-Travel-Vacation-Packages/29578/bn_18950746,caribbean vacation deal,44,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Caribbean-Travel-Vacation-Packages/29578/bn_18950746,vacation packages carribean,43,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Caribbean-Travel-Vacation-Packages/29578/bn_18950746,caribbean vacation packages,40,13,0.69,0,2,2,0,1.38,138
https://www.ebay.com/b/MerCruiser-Complete-Inboard-Gas-Engines/50442/bn_576434,mercruiser boat engines,8,10,0,0,1,1,0,0,0
https://www.ebay.com/b/MerCruiser-Complete-Inboard-Gas-Engines/50442/bn_576434,mercruiser marine engines,6,9,0.02,0,1,1,0,0.02,2
https://www.ebay.com/b/MerCruiser-Complete-Inboard-Gas-Engines/50442/bn_576434,new mercruiser engines,6,1,0,0,0,0,0,0,0
https://www.ebay.com/b/MerCruiser-Complete-Inboard-Gas-Engines/50442/bn_576434,mercruiser marine engine,6,1,0,0,0,0,0,0,0
https://www.ebay.com/b/MerCruiser-Complete-Inboard-Gas-Engines/50442/bn_576434,mercruiser engines,5,10,0.31,0,2,2,0,0.62,62
https://www.ebay.com/b/Fossil-Wristwatches/31387/bn_2960698,fossil wrist watch,8,9,0.27,0,1,1,0,0.27,27
https://www.ebay.com/b/Fossil-Wristwatches/31387/bn_2960698,where to sell fossil watches,5,10,0,0,1,1,0,0,0
https://www.ebay.com/b/Fossil-Wristwatches/31387/bn_2960698,fossil style,47,10,0.21,0,2,2,0,0.42,42
https://www.ebay.com/b/Fossil-Wristwatches/31387/bn_2960698,fossil watches with price,47,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Fossil-Wristwatches/31387/bn_2960698,fossile watches,46,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Car-Truck-Fog-Driving-Lights/33709/bn_557932,fog lights for cars,8,9,0.08,0,1,1,0,0.08,8
https://www.ebay.com/b/Car-Truck-Fog-Driving-Lights/33709/bn_557932,car fog lights,7,9,0,0,1,1,0,0,0
https://www.ebay.com/b/Car-Truck-Fog-Driving-Lights/33709/bn_557932,led driving lamps for cars,5,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Fog-Driving-Lights/33709/bn_557932,driving lights,4,13,0,0,2,2,0,0,0
https://www.ebay.com/b/Car-Truck-Fog-Driving-Lights/33709/bn_557932,driving lights for trucks,4,1,0,0,0,0,0,0,0
https://www.ebay.com/b/275-70-17-Car-Truck-Tires/66471/bn_86734666,275/70/17,3,10,0.52,0,2,2,0,1.04,104
https://www.ebay.com/b/275-70-17-Car-Truck-Tires/66471/bn_86734666,275/70/17 tires,2,10,0,1,2,1,0,0,0
https://www.ebay.com/b/Oscilloscopes-Vectorscopes/104247/bn_7748344,oscillscope,8,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Oscilloscopes-Vectorscopes/104247/bn_7748344,ossiloscope,7,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Oscilloscopes-Vectorscopes/104247/bn_7748344,oscilliscope,7,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Oscilloscopes-Vectorscopes/104247/bn_7748344,oszilloscope,7,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Oscilloscopes-Vectorscopes/104247/bn_7748344,ociloscope,6,0,0,0,0,0,0,0,0
https://www.ebay.com/b/Pro-Audio-Amplifiers/163896/bn_2311649,pro audio power amps,7,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Pro-Audio-Amplifiers/163896/bn_2311649,amplifier pro,6,8,0,0,1,1,0,0,0
https://www.ebay.com/b/Pro-Audio-Amplifiers/163896/bn_2311649,pro audio amplifiers,4,11,0,0,2,2,0,0,0
https://www.ebay.com/b/Pro-Audio-Amplifiers/163896/bn_2311649,amp audio price,4,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Pro-Audio-Amplifiers/163896/bn_2311649,dj amplifier,3,11,0.21,0,2,2,0,0.42,42
https://www.ebay.com/b/Golf-Balls/18924/bn_7426726,golf ball used,9,10,0.78,0,2,2,0,1.56,156
https://www.ebay.com/b/Golf-Balls/18924/bn_7426726,golf balls for sale,9,10,0.9,0,1,1,0,0.9,90
https://www.ebay.com/b/Golf-Balls/18924/bn_7426726,used golf balls,8,10,0.95,0,2,2,0,1.9,190
https://www.ebay.com/b/Golf-Balls/18924/bn_7426726,used golf balls cheap,8,10,0,0,2,2,0,0,0
https://www.ebay.com/b/Golf-Balls/18924/bn_7426726,golf ball sale,5,9,0,0,1,1,0,0,0
https://www.ebay.com/b/HO-Scale-Model-Railroad-Freight-Cars/122572/bn_1648285,model railroad cars,5,10,0,0,2,2,0,0,0
